tanggal,stasiun,ndvi
2011-04-23,DKI1,0.3093
2011-04-23,DKI2,0.3333
2011-04-23,DKI3,0.5687
2011-04-23,DKI4,0.5274
2011-04-23,DKI5,0.4172
2011-04-24,DKI1,0.30038750000000003
2011-04-24,DKI2,0.32866249999999997
2011-04-24,DKI3,0.56955625
2011-04-24,DKI4,0.5171375
2011-04-24,DKI5,0.41845625000000003
2011-04-25,DKI1,0.29147500000000004
2011-04-25,DKI2,0.324025
2011-04-25,DKI3,0.5704125
2011-04-25,DKI4,0.506875
2011-04-25,DKI5,0.41971250000000004
2011-04-26,DKI1,0.2825625
2011-04-26,DKI2,0.3193875
2011-04-26,DKI3,0.57126875
2011-04-26,DKI4,0.4966125
2011-04-26,DKI5,0.42096875
2011-04-27,DKI1,0.27365
2011-04-27,DKI2,0.31475
2011-04-27,DKI3,0.572125
2011-04-27,DKI4,0.48635
2011-04-27,DKI5,0.422225
2011-04-28,DKI1,0.2647375
2011-04-28,DKI2,0.3101125
2011-04-28,DKI3,0.57298125
2011-04-28,DKI4,0.4760875
2011-04-28,DKI5,0.42348125000000003
2011-04-29,DKI1,0.255825
2011-04-29,DKI2,0.305475
2011-04-29,DKI3,0.5738375
2011-04-29,DKI4,0.465825
2011-04-29,DKI5,0.4247375
2011-04-30,DKI1,0.2469125
2011-04-30,DKI2,0.3008375
2011-04-30,DKI3,0.57469375
2011-04-30,DKI4,0.4555625
2011-04-30,DKI5,0.42599375
2011-05-01,DKI1,0.238
2011-05-01,DKI2,0.2962
2011-05-01,DKI3,0.57555
2011-05-01,DKI4,0.44530000000000003
2011-05-01,DKI5,0.42725
2011-05-02,DKI1,0.2290875
2011-05-02,DKI2,0.2915625
2011-05-02,DKI3,0.57640625
2011-05-02,DKI4,0.4350375
2011-05-02,DKI5,0.42850625000000003
2011-05-03,DKI1,0.220175
2011-05-03,DKI2,0.286925
2011-05-03,DKI3,0.5772625
2011-05-03,DKI4,0.424775
2011-05-03,DKI5,0.42976250000000005
2011-05-04,DKI1,0.2112625
2011-05-04,DKI2,0.2822875
2011-05-04,DKI3,0.57811875
2011-05-04,DKI4,0.4145125
2011-05-04,DKI5,0.43101875
2011-05-05,DKI1,0.20235
2011-05-05,DKI2,0.27765
2011-05-05,DKI3,0.578975
2011-05-05,DKI4,0.40425
2011-05-05,DKI5,0.432275
2011-05-06,DKI1,0.19343749999999998
2011-05-06,DKI2,0.2730125
2011-05-06,DKI3,0.57983125
2011-05-06,DKI4,0.39398750000000005
2011-05-06,DKI5,0.43353125000000003
2011-05-07,DKI1,0.184525
2011-05-07,DKI2,0.26837500000000003
2011-05-07,DKI3,0.5806875
2011-05-07,DKI4,0.383725
2011-05-07,DKI5,0.4347875
2011-05-08,DKI1,0.17561249999999998
2011-05-08,DKI2,0.2637375
2011-05-08,DKI3,0.58154375
2011-05-08,DKI4,0.37346250000000003
2011-05-08,DKI5,0.43604375
2011-05-09,DKI1,0.1667
2011-05-09,DKI2,0.2591
2011-05-09,DKI3,0.5824
2011-05-09,DKI4,0.3632
2011-05-09,DKI5,0.4373
2011-05-10,DKI1,0.15883124999999998
2011-05-10,DKI2,0.25870625
2011-05-10,DKI3,0.5810062500000001
2011-05-10,DKI4,0.34523750000000003
2011-05-10,DKI5,0.44069375
2011-05-11,DKI1,0.1509625
2011-05-11,DKI2,0.2583125
2011-05-11,DKI3,0.5796125000000001
2011-05-11,DKI4,0.32727500000000004
2011-05-11,DKI5,0.4440875
2011-05-12,DKI1,0.14309375
2011-05-12,DKI2,0.25791875
2011-05-12,DKI3,0.57821875
2011-05-12,DKI4,0.30931250000000005
2011-05-12,DKI5,0.44748125
2011-05-13,DKI1,0.13522499999999998
2011-05-13,DKI2,0.257525
2011-05-13,DKI3,0.576825
2011-05-13,DKI4,0.29135
2011-05-13,DKI5,0.450875
2011-05-14,DKI1,0.12735625
2011-05-14,DKI2,0.25713125000000003
2011-05-14,DKI3,0.5754312500000001
2011-05-14,DKI4,0.2733875
2011-05-14,DKI5,0.45426875
2011-05-15,DKI1,0.1194875
2011-05-15,DKI2,0.2567375
2011-05-15,DKI3,0.5740375
2011-05-15,DKI4,0.255425
2011-05-15,DKI5,0.4576625
2011-05-16,DKI1,0.11161874999999999
2011-05-16,DKI2,0.25634375
2011-05-16,DKI3,0.57264375
2011-05-16,DKI4,0.23746250000000002
2011-05-16,DKI5,0.46105625
2011-05-17,DKI1,0.10375
2011-05-17,DKI2,0.25595
2011-05-17,DKI3,0.57125
2011-05-17,DKI4,0.21950000000000003
2011-05-17,DKI5,0.46445000000000003
2011-05-18,DKI1,0.09588125
2011-05-18,DKI2,0.25555625000000004
2011-05-18,DKI3,0.5698562500000001
2011-05-18,DKI4,0.20153750000000004
2011-05-18,DKI5,0.46784375
2011-05-19,DKI1,0.0880125
2011-05-19,DKI2,0.2551625
2011-05-19,DKI3,0.5684625000000001
2011-05-19,DKI4,0.18357500000000004
2011-05-19,DKI5,0.4712375
2011-05-20,DKI1,0.08014375
2011-05-20,DKI2,0.25476875
2011-05-20,DKI3,0.56706875
2011-05-20,DKI4,0.16561250000000002
2011-05-20,DKI5,0.47463125
2011-05-21,DKI1,0.072275
2011-05-21,DKI2,0.254375
2011-05-21,DKI3,0.565675
2011-05-21,DKI4,0.14765000000000003
2011-05-21,DKI5,0.478025
2011-05-22,DKI1,0.06440625
2011-05-22,DKI2,0.25398125000000005
2011-05-22,DKI3,0.5642812500000001
2011-05-22,DKI4,0.12968750000000004
2011-05-22,DKI5,0.48141875
2011-05-23,DKI1,0.056537500000000004
2011-05-23,DKI2,0.2535875
2011-05-23,DKI3,0.5628875
2011-05-23,DKI4,0.11172500000000002
2011-05-23,DKI5,0.4848125
2011-05-24,DKI1,0.04866875
2011-05-24,DKI2,0.25319375
2011-05-24,DKI3,0.56149375
2011-05-24,DKI4,0.09376250000000003
2011-05-24,DKI5,0.48820624999999995
2011-05-25,DKI1,0.0408
2011-05-25,DKI2,0.2528
2011-05-25,DKI3,0.5601
2011-05-25,DKI4,0.0758
2011-05-25,DKI5,0.4916
2011-05-26,DKI1,0.0532125
2011-05-26,DKI2,0.25405625000000004
2011-05-26,DKI3,0.55890625
2011-05-26,DKI4,0.10995
2011-05-26,DKI5,0.4865
2011-05-27,DKI1,0.065625
2011-05-27,DKI2,0.2553125
2011-05-27,DKI3,0.5577125
2011-05-27,DKI4,0.1441
2011-05-27,DKI5,0.4814
2011-05-28,DKI1,0.07803750000000001
2011-05-28,DKI2,0.25656875
2011-05-28,DKI3,0.5565187500000001
2011-05-28,DKI4,0.17825000000000002
2011-05-28,DKI5,0.4763
2011-05-29,DKI1,0.09045
2011-05-29,DKI2,0.257825
2011-05-29,DKI3,0.5553250000000001
2011-05-29,DKI4,0.2124
2011-05-29,DKI5,0.47119999999999995
2011-05-30,DKI1,0.1028625
2011-05-30,DKI2,0.25908125
2011-05-30,DKI3,0.5541312500000001
2011-05-30,DKI4,0.24655000000000002
2011-05-30,DKI5,0.46609999999999996
2011-05-31,DKI1,0.115275
2011-05-31,DKI2,0.2603375
2011-05-31,DKI3,0.5529375000000001
2011-05-31,DKI4,0.2807
2011-05-31,DKI5,0.46099999999999997
2011-06-01,DKI1,0.1276875
2011-06-01,DKI2,0.26159375
2011-06-01,DKI3,0.5517437500000001
2011-06-01,DKI4,0.31484999999999996
2011-06-01,DKI5,0.45589999999999997
2011-06-02,DKI1,0.1401
2011-06-02,DKI2,0.26285000000000003
2011-06-02,DKI3,0.5505500000000001
2011-06-02,DKI4,0.349
2011-06-02,DKI5,0.4508
2011-06-03,DKI1,0.1525125
2011-06-03,DKI2,0.26410625
2011-06-03,DKI3,0.54935625
2011-06-03,DKI4,0.38315
2011-06-03,DKI5,0.4457
2011-06-04,DKI1,0.164925
2011-06-04,DKI2,0.2653625
2011-06-04,DKI3,0.5481625
2011-06-04,DKI4,0.4173
2011-06-04,DKI5,0.4406
2011-06-05,DKI1,0.1773375
2011-06-05,DKI2,0.26661875
2011-06-05,DKI3,0.54696875
2011-06-05,DKI4,0.45145
2011-06-05,DKI5,0.4355
2011-06-06,DKI1,0.18975
2011-06-06,DKI2,0.267875
2011-06-06,DKI3,0.545775
2011-06-06,DKI4,0.48560000000000003
2011-06-06,DKI5,0.4304
2011-06-07,DKI1,0.2021625
2011-06-07,DKI2,0.26913125
2011-06-07,DKI3,0.54458125
2011-06-07,DKI4,0.51975
2011-06-07,DKI5,0.4253
2011-06-08,DKI1,0.21457500000000002
2011-06-08,DKI2,0.2703875
2011-06-08,DKI3,0.5433875
2011-06-08,DKI4,0.5539
2011-06-08,DKI5,0.42019999999999996
2011-06-09,DKI1,0.2269875
2011-06-09,DKI2,0.27164374999999996
2011-06-09,DKI3,0.54219375
2011-06-09,DKI4,0.58805
2011-06-09,DKI5,0.41509999999999997
2011-06-10,DKI1,0.2394
2011-06-10,DKI2,0.2729
2011-06-10,DKI3,0.541
2011-06-10,DKI4,0.6222
2011-06-10,DKI5,0.41
2011-06-11,DKI1,0.2317125
2011-06-11,DKI2,0.26930624999999997
2011-06-11,DKI3,0.5431250000000001
2011-06-11,DKI4,0.62349375
2011-06-11,DKI5,0.41355624999999996
2011-06-12,DKI1,0.224025
2011-06-12,DKI2,0.26571249999999996
2011-06-12,DKI3,0.54525
2011-06-12,DKI4,0.6247874999999999
2011-06-12,DKI5,0.4171125
2011-06-13,DKI1,0.21633750000000002
2011-06-13,DKI2,0.26211874999999996
2011-06-13,DKI3,0.5473750000000001
2011-06-13,DKI4,0.62608125
2011-06-13,DKI5,0.42066875
2011-06-14,DKI1,0.20865
2011-06-14,DKI2,0.258525
2011-06-14,DKI3,0.5495
2011-06-14,DKI4,0.627375
2011-06-14,DKI5,0.42422499999999996
2011-06-15,DKI1,0.2009625
2011-06-15,DKI2,0.25493125
2011-06-15,DKI3,0.551625
2011-06-15,DKI4,0.62866875
2011-06-15,DKI5,0.42778125
2011-06-16,DKI1,0.193275
2011-06-16,DKI2,0.2513375
2011-06-16,DKI3,0.55375
2011-06-16,DKI4,0.6299625
2011-06-16,DKI5,0.4313375
2011-06-17,DKI1,0.18558750000000002
2011-06-17,DKI2,0.24774374999999998
2011-06-17,DKI3,0.555875
2011-06-17,DKI4,0.63125625
2011-06-17,DKI5,0.43489374999999997
2011-06-18,DKI1,0.1779
2011-06-18,DKI2,0.24414999999999998
2011-06-18,DKI3,0.558
2011-06-18,DKI4,0.63255
2011-06-18,DKI5,0.43845
2011-06-19,DKI1,0.1702125
2011-06-19,DKI2,0.24055625
2011-06-19,DKI3,0.560125
2011-06-19,DKI4,0.63384375
2011-06-19,DKI5,0.44200625
2011-06-20,DKI1,0.162525
2011-06-20,DKI2,0.2369625
2011-06-20,DKI3,0.56225
2011-06-20,DKI4,0.6351375
2011-06-20,DKI5,0.4455625
2011-06-21,DKI1,0.15483750000000002
2011-06-21,DKI2,0.23336875
2011-06-21,DKI3,0.564375
2011-06-21,DKI4,0.63643125
2011-06-21,DKI5,0.44911875
2011-06-22,DKI1,0.14715
2011-06-22,DKI2,0.229775
2011-06-22,DKI3,0.5665
2011-06-22,DKI4,0.637725
2011-06-22,DKI5,0.452675
2011-06-23,DKI1,0.1394625
2011-06-23,DKI2,0.22618125
2011-06-23,DKI3,0.5686249999999999
2011-06-23,DKI4,0.63901875
2011-06-23,DKI5,0.45623125
2011-06-24,DKI1,0.131775
2011-06-24,DKI2,0.2225875
2011-06-24,DKI3,0.57075
2011-06-24,DKI4,0.6403125000000001
2011-06-24,DKI5,0.45978749999999996
2011-06-25,DKI1,0.1240875
2011-06-25,DKI2,0.21899375000000001
2011-06-25,DKI3,0.5728749999999999
2011-06-25,DKI4,0.64160625
2011-06-25,DKI5,0.46334375
2011-06-26,DKI1,0.1164
2011-06-26,DKI2,0.2154
2011-06-26,DKI3,0.575
2011-06-26,DKI4,0.6429
2011-06-26,DKI5,0.4669
2011-06-27,DKI1,0.12004375
2011-06-27,DKI2,0.22706875
2011-06-27,DKI3,0.5748749999999999
2011-06-27,DKI4,0.6374
2011-06-27,DKI5,0.46202499999999996
2011-06-28,DKI1,0.1236875
2011-06-28,DKI2,0.23873750000000002
2011-06-28,DKI3,0.57475
2011-06-28,DKI4,0.6319
2011-06-28,DKI5,0.45715
2011-06-29,DKI1,0.12733125
2011-06-29,DKI2,0.25040625
2011-06-29,DKI3,0.5746249999999999
2011-06-29,DKI4,0.6264000000000001
2011-06-29,DKI5,0.452275
2011-06-30,DKI1,0.130975
2011-06-30,DKI2,0.262075
2011-06-30,DKI3,0.5745
2011-06-30,DKI4,0.6209
2011-06-30,DKI5,0.4474
2011-07-01,DKI1,0.13461875
2011-07-01,DKI2,0.27374375
2011-07-01,DKI3,0.574375
2011-07-01,DKI4,0.6154
2011-07-01,DKI5,0.442525
2011-07-02,DKI1,0.1382625
2011-07-02,DKI2,0.2854125
2011-07-02,DKI3,0.5742499999999999
2011-07-02,DKI4,0.6099
2011-07-02,DKI5,0.43765
2011-07-03,DKI1,0.14190625
2011-07-03,DKI2,0.29708125
2011-07-03,DKI3,0.574125
2011-07-03,DKI4,0.6044
2011-07-03,DKI5,0.432775
2011-07-04,DKI1,0.14555
2011-07-04,DKI2,0.30875
2011-07-04,DKI3,0.574
2011-07-04,DKI4,0.5989
2011-07-04,DKI5,0.4279
2011-07-05,DKI1,0.14919375
2011-07-05,DKI2,0.32041875000000003
2011-07-05,DKI3,0.5738749999999999
2011-07-05,DKI4,0.5933999999999999
2011-07-05,DKI5,0.423025
2011-07-06,DKI1,0.15283750000000002
2011-07-06,DKI2,0.3320875
2011-07-06,DKI3,0.57375
2011-07-06,DKI4,0.5879
2011-07-06,DKI5,0.41815
2011-07-07,DKI1,0.15648125
2011-07-07,DKI2,0.34375625
2011-07-07,DKI3,0.5736249999999999
2011-07-07,DKI4,0.5824
2011-07-07,DKI5,0.413275
2011-07-08,DKI1,0.160125
2011-07-08,DKI2,0.355425
2011-07-08,DKI3,0.5734999999999999
2011-07-08,DKI4,0.5769
2011-07-08,DKI5,0.4084
2011-07-09,DKI1,0.16376875
2011-07-09,DKI2,0.36709375
2011-07-09,DKI3,0.573375
2011-07-09,DKI4,0.5713999999999999
2011-07-09,DKI5,0.403525
2011-07-10,DKI1,0.1674125
2011-07-10,DKI2,0.3787625
2011-07-10,DKI3,0.5732499999999999
2011-07-10,DKI4,0.5659
2011-07-10,DKI5,0.39865
2011-07-11,DKI1,0.17105625
2011-07-11,DKI2,0.39043125
2011-07-11,DKI3,0.573125
2011-07-11,DKI4,0.5604
2011-07-11,DKI5,0.393775
2011-07-12,DKI1,0.1747
2011-07-12,DKI2,0.4021
2011-07-12,DKI3,0.573
2011-07-12,DKI4,0.5549
2011-07-12,DKI5,0.3889
2011-07-13,DKI1,0.17953125
2011-07-13,DKI2,0.3963125
2011-07-13,DKI3,0.56945625
2011-07-13,DKI4,0.55208125
2011-07-13,DKI5,0.38977500000000004
2011-07-14,DKI1,0.18436249999999998
2011-07-14,DKI2,0.390525
2011-07-14,DKI3,0.5659124999999999
2011-07-14,DKI4,0.5492625
2011-07-14,DKI5,0.39065
2011-07-15,DKI1,0.18919375
2011-07-15,DKI2,0.3847375
2011-07-15,DKI3,0.56236875
2011-07-15,DKI4,0.54644375
2011-07-15,DKI5,0.391525
2011-07-16,DKI1,0.194025
2011-07-16,DKI2,0.37895
2011-07-16,DKI3,0.5588249999999999
2011-07-16,DKI4,0.543625
2011-07-16,DKI5,0.3924
2011-07-17,DKI1,0.19885625
2011-07-17,DKI2,0.3731625
2011-07-17,DKI3,0.55528125
2011-07-17,DKI4,0.5408062499999999
2011-07-17,DKI5,0.393275
2011-07-18,DKI1,0.2036875
2011-07-18,DKI2,0.367375
2011-07-18,DKI3,0.5517375
2011-07-18,DKI4,0.5379875
2011-07-18,DKI5,0.39415
2011-07-19,DKI1,0.20851875
2011-07-19,DKI2,0.3615875
2011-07-19,DKI3,0.5481937499999999
2011-07-19,DKI4,0.53516875
2011-07-19,DKI5,0.395025
2011-07-20,DKI1,0.21334999999999998
2011-07-20,DKI2,0.3558
2011-07-20,DKI3,0.54465
2011-07-20,DKI4,0.53235
2011-07-20,DKI5,0.39590000000000003
2011-07-21,DKI1,0.21818125
2011-07-21,DKI2,0.3500125
2011-07-21,DKI3,0.54110625
2011-07-21,DKI4,0.52953125
2011-07-21,DKI5,0.396775
2011-07-22,DKI1,0.2230125
2011-07-22,DKI2,0.344225
2011-07-22,DKI3,0.5375624999999999
2011-07-22,DKI4,0.5267125
2011-07-22,DKI5,0.39765
2011-07-23,DKI1,0.22784375
2011-07-23,DKI2,0.3384375
2011-07-23,DKI3,0.53401875
2011-07-23,DKI4,0.52389375
2011-07-23,DKI5,0.398525
2011-07-24,DKI1,0.232675
2011-07-24,DKI2,0.33265
2011-07-24,DKI3,0.530475
2011-07-24,DKI4,0.521075
2011-07-24,DKI5,0.3994
2011-07-25,DKI1,0.23750625
2011-07-25,DKI2,0.3268625
2011-07-25,DKI3,0.52693125
2011-07-25,DKI4,0.51825625
2011-07-25,DKI5,0.400275
2011-07-26,DKI1,0.24233749999999998
2011-07-26,DKI2,0.321075
2011-07-26,DKI3,0.5233875
2011-07-26,DKI4,0.5154375
2011-07-26,DKI5,0.40115
2011-07-27,DKI1,0.24716875
2011-07-27,DKI2,0.3152875
2011-07-27,DKI3,0.5198437499999999
2011-07-27,DKI4,0.51261875
2011-07-27,DKI5,0.40202499999999997
2011-07-28,DKI1,0.252
2011-07-28,DKI2,0.3095
2011-07-28,DKI3,0.5163
2011-07-28,DKI4,0.5098
2011-07-28,DKI5,0.4029
2011-07-29,DKI1,0.2487875
2011-07-29,DKI2,0.30555625
2011-07-29,DKI3,0.5140812499999999
2011-07-29,DKI4,0.51008125
2011-07-29,DKI5,0.40231249999999996
2011-07-30,DKI1,0.245575
2011-07-30,DKI2,0.3016125
2011-07-30,DKI3,0.5118625
2011-07-30,DKI4,0.5103625
2011-07-30,DKI5,0.401725
2011-07-31,DKI1,0.2423625
2011-07-31,DKI2,0.29766875
2011-07-31,DKI3,0.50964375
2011-07-31,DKI4,0.5106437500000001
2011-07-31,DKI5,0.4011375
2011-08-01,DKI1,0.23915
2011-08-01,DKI2,0.293725
2011-08-01,DKI3,0.507425
2011-08-01,DKI4,0.5109250000000001
2011-08-01,DKI5,0.40054999999999996
2011-08-02,DKI1,0.2359375
2011-08-02,DKI2,0.28978125
2011-08-02,DKI3,0.50520625
2011-08-02,DKI4,0.51120625
2011-08-02,DKI5,0.3999625
2011-08-03,DKI1,0.23272500000000002
2011-08-03,DKI2,0.2858375
2011-08-03,DKI3,0.5029875
2011-08-03,DKI4,0.5114875
2011-08-03,DKI5,0.399375
2011-08-04,DKI1,0.2295125
2011-08-04,DKI2,0.28189375
2011-08-04,DKI3,0.50076875
2011-08-04,DKI4,0.51176875
2011-08-04,DKI5,0.3987875
2011-08-05,DKI1,0.2263
2011-08-05,DKI2,0.27795000000000003
2011-08-05,DKI3,0.49855
2011-08-05,DKI4,0.51205
2011-08-05,DKI5,0.3982
2011-08-06,DKI1,0.2230875
2011-08-06,DKI2,0.27400625
2011-08-06,DKI3,0.49633125
2011-08-06,DKI4,0.51233125
2011-08-06,DKI5,0.3976125
2011-08-07,DKI1,0.219875
2011-08-07,DKI2,0.2700625
2011-08-07,DKI3,0.4941125
2011-08-07,DKI4,0.5126125
2011-08-07,DKI5,0.397025
2011-08-08,DKI1,0.2166625
2011-08-08,DKI2,0.26611875
2011-08-08,DKI3,0.49189375
2011-08-08,DKI4,0.51289375
2011-08-08,DKI5,0.3964375
2011-08-09,DKI1,0.21345
2011-08-09,DKI2,0.262175
2011-08-09,DKI3,0.48967499999999997
2011-08-09,DKI4,0.5131749999999999
2011-08-09,DKI5,0.39585000000000004
2011-08-10,DKI1,0.2102375
2011-08-10,DKI2,0.25823125
2011-08-10,DKI3,0.48745625
2011-08-10,DKI4,0.51345625
2011-08-10,DKI5,0.3952625
2011-08-11,DKI1,0.20702500000000001
2011-08-11,DKI2,0.2542875
2011-08-11,DKI3,0.4852375
2011-08-11,DKI4,0.5137375
2011-08-11,DKI5,0.394675
2011-08-12,DKI1,0.2038125
2011-08-12,DKI2,0.25034375
2011-08-12,DKI3,0.48301875
2011-08-12,DKI4,0.51401875
2011-08-12,DKI5,0.39408750000000003
2011-08-13,DKI1,0.2006
2011-08-13,DKI2,0.2464
2011-08-13,DKI3,0.4808
2011-08-13,DKI4,0.5143
2011-08-13,DKI5,0.3935
2011-08-14,DKI1,0.20136875
2011-08-14,DKI2,0.24682500000000002
2011-08-14,DKI3,0.48309375
2011-08-14,DKI4,0.5126
2011-08-14,DKI5,0.39311250000000003
2011-08-15,DKI1,0.2021375
2011-08-15,DKI2,0.24725
2011-08-15,DKI3,0.48538749999999997
2011-08-15,DKI4,0.5109
2011-08-15,DKI5,0.392725
2011-08-16,DKI1,0.20290625
2011-08-16,DKI2,0.247675
2011-08-16,DKI3,0.48768125
2011-08-16,DKI4,0.5092
2011-08-16,DKI5,0.3923375
2011-08-17,DKI1,0.203675
2011-08-17,DKI2,0.2481
2011-08-17,DKI3,0.489975
2011-08-17,DKI4,0.5075
2011-08-17,DKI5,0.39195
2011-08-18,DKI1,0.20444375
2011-08-18,DKI2,0.248525
2011-08-18,DKI3,0.49226875
2011-08-18,DKI4,0.5058
2011-08-18,DKI5,0.3915625
2011-08-19,DKI1,0.2052125
2011-08-19,DKI2,0.24895
2011-08-19,DKI3,0.4945625
2011-08-19,DKI4,0.5041
2011-08-19,DKI5,0.391175
2011-08-20,DKI1,0.20598125
2011-08-20,DKI2,0.24937499999999999
2011-08-20,DKI3,0.49685625
2011-08-20,DKI4,0.5024
2011-08-20,DKI5,0.3907875
2011-08-21,DKI1,0.20675
2011-08-21,DKI2,0.2498
2011-08-21,DKI3,0.49915
2011-08-21,DKI4,0.5006999999999999
2011-08-21,DKI5,0.39039999999999997
2011-08-22,DKI1,0.20751875
2011-08-22,DKI2,0.250225
2011-08-22,DKI3,0.50144375
2011-08-22,DKI4,0.499
2011-08-22,DKI5,0.3900125
2011-08-23,DKI1,0.20828750000000001
2011-08-23,DKI2,0.25065
2011-08-23,DKI3,0.5037375
2011-08-23,DKI4,0.49729999999999996
2011-08-23,DKI5,0.389625
2011-08-24,DKI1,0.20905625
2011-08-24,DKI2,0.251075
2011-08-24,DKI3,0.5060312499999999
2011-08-24,DKI4,0.4956
2011-08-24,DKI5,0.3892375
2011-08-25,DKI1,0.209825
2011-08-25,DKI2,0.2515
2011-08-25,DKI3,0.5083249999999999
2011-08-25,DKI4,0.4939
2011-08-25,DKI5,0.38885
2011-08-26,DKI1,0.21059375
2011-08-26,DKI2,0.251925
2011-08-26,DKI3,0.51061875
2011-08-26,DKI4,0.49219999999999997
2011-08-26,DKI5,0.3884625
2011-08-27,DKI1,0.2113625
2011-08-27,DKI2,0.25234999999999996
2011-08-27,DKI3,0.5129125
2011-08-27,DKI4,0.4905
2011-08-27,DKI5,0.388075
2011-08-28,DKI1,0.21213125
2011-08-28,DKI2,0.25277499999999997
2011-08-28,DKI3,0.51520625
2011-08-28,DKI4,0.48879999999999996
2011-08-28,DKI5,0.38768749999999996
2011-08-29,DKI1,0.2129
2011-08-29,DKI2,0.2532
2011-08-29,DKI3,0.5175
2011-08-29,DKI4,0.4871
2011-08-29,DKI5,0.3873
2011-08-30,DKI1,0.21871875000000002
2011-08-30,DKI2,0.25150625
2011-08-30,DKI3,0.5163125
2011-08-30,DKI4,0.48300624999999997
2011-08-30,DKI5,0.386325
2011-08-31,DKI1,0.2245375
2011-08-31,DKI2,0.2498125
2011-08-31,DKI3,0.5151249999999999
2011-08-31,DKI4,0.47891249999999996
2011-08-31,DKI5,0.38534999999999997
2011-09-01,DKI1,0.23035625
2011-09-01,DKI2,0.24811874999999997
2011-09-01,DKI3,0.5139374999999999
2011-09-01,DKI4,0.47481874999999996
2011-09-01,DKI5,0.38437499999999997
2011-09-02,DKI1,0.236175
2011-09-02,DKI2,0.24642499999999998
2011-09-02,DKI3,0.5127499999999999
2011-09-02,DKI4,0.47072499999999995
2011-09-02,DKI5,0.38339999999999996
2011-09-03,DKI1,0.24199375
2011-09-03,DKI2,0.24473124999999998
2011-09-03,DKI3,0.5115624999999999
2011-09-03,DKI4,0.46663125
2011-09-03,DKI5,0.38242499999999996
2011-09-04,DKI1,0.2478125
2011-09-04,DKI2,0.2430375
2011-09-04,DKI3,0.510375
2011-09-04,DKI4,0.4625375
2011-09-04,DKI5,0.38144999999999996
2011-09-05,DKI1,0.25363125
2011-09-05,DKI2,0.24134375
2011-09-05,DKI3,0.5091875
2011-09-05,DKI4,0.45844375
2011-09-05,DKI5,0.38047499999999995
2011-09-06,DKI1,0.25945
2011-09-06,DKI2,0.23964999999999997
2011-09-06,DKI3,0.508
2011-09-06,DKI4,0.45435
2011-09-06,DKI5,0.37949999999999995
2011-09-07,DKI1,0.26526875
2011-09-07,DKI2,0.23795624999999998
2011-09-07,DKI3,0.5068125
2011-09-07,DKI4,0.45025624999999997
2011-09-07,DKI5,0.378525
2011-09-08,DKI1,0.2710875
2011-09-08,DKI2,0.2362625
2011-09-08,DKI3,0.505625
2011-09-08,DKI4,0.44616249999999996
2011-09-08,DKI5,0.37755
2011-09-09,DKI1,0.27690625
2011-09-09,DKI2,0.23456875
2011-09-09,DKI3,0.5044375
2011-09-09,DKI4,0.44206874999999995
2011-09-09,DKI5,0.376575
2011-09-10,DKI1,0.282725
2011-09-10,DKI2,0.232875
2011-09-10,DKI3,0.50325
2011-09-10,DKI4,0.437975
2011-09-10,DKI5,0.3756
2011-09-11,DKI1,0.28854375
2011-09-11,DKI2,0.23118125
2011-09-11,DKI3,0.5020625
2011-09-11,DKI4,0.43388125
2011-09-11,DKI5,0.374625
2011-09-12,DKI1,0.29436249999999997
2011-09-12,DKI2,0.22948749999999998
2011-09-12,DKI3,0.500875
2011-09-12,DKI4,0.4297875
2011-09-12,DKI5,0.37365
2011-09-13,DKI1,0.30018125
2011-09-13,DKI2,0.22779375
2011-09-13,DKI3,0.4996875
2011-09-13,DKI4,0.42569375
2011-09-13,DKI5,0.372675
2011-09-14,DKI1,0.306
2011-09-14,DKI2,0.2261
2011-09-14,DKI3,0.4985
2011-09-14,DKI4,0.4216
2011-09-14,DKI5,0.3717
2011-09-15,DKI1,0.30268125
2011-09-15,DKI2,0.2308
2011-09-15,DKI3,0.495875
2011-09-15,DKI4,0.42746249999999997
2011-09-15,DKI5,0.3745
2011-09-16,DKI1,0.2993625
2011-09-16,DKI2,0.2355
2011-09-16,DKI3,0.49325
2011-09-16,DKI4,0.43332499999999996
2011-09-16,DKI5,0.37729999999999997
2011-09-17,DKI1,0.29604375
2011-09-17,DKI2,0.2402
2011-09-17,DKI3,0.490625
2011-09-17,DKI4,0.43918749999999995
2011-09-17,DKI5,0.3801
2011-09-18,DKI1,0.292725
2011-09-18,DKI2,0.2449
2011-09-18,DKI3,0.488
2011-09-18,DKI4,0.44504999999999995
2011-09-18,DKI5,0.38289999999999996
2011-09-19,DKI1,0.28940625
2011-09-19,DKI2,0.2496
2011-09-19,DKI3,0.485375
2011-09-19,DKI4,0.4509125
2011-09-19,DKI5,0.3857
2011-09-20,DKI1,0.2860875
2011-09-20,DKI2,0.2543
2011-09-20,DKI3,0.48275
2011-09-20,DKI4,0.456775
2011-09-20,DKI5,0.38849999999999996
2011-09-21,DKI1,0.28276875
2011-09-21,DKI2,0.259
2011-09-21,DKI3,0.480125
2011-09-21,DKI4,0.4626375
2011-09-21,DKI5,0.3913
2011-09-22,DKI1,0.27945
2011-09-22,DKI2,0.2637
2011-09-22,DKI3,0.47750000000000004
2011-09-22,DKI4,0.46849999999999997
2011-09-22,DKI5,0.3941
